idx,rkts,abstractI,abstractT,expr
585,579,http://purl.bdrc.io/resource/W0RKA0579,http://purl.bdrc.io/resource/W0RKT0579,http://purl.bdrc.io/resource/W4CZ5369_0585
586,580,http://purl.bdrc.io/resource/W0RKA0580,http://purl.bdrc.io/resource/W0RKT0580,http://purl.bdrc.io/resource/W4CZ5369_0586
587,581,http://purl.bdrc.io/resource/W0RKA0581,http://purl.bdrc.io/resource/W0RKT0581,http://purl.bdrc.io/resource/W4CZ5369_0587
588,582,http://purl.bdrc.io/resource/W0RKA0582,http://purl.bdrc.io/resource/W0RKT0582,http://purl.bdrc.io/resource/W4CZ5369_0588
589,583,http://purl.bdrc.io/resource/W0RKA0583,http://purl.bdrc.io/resource/W0RKT0583,http://purl.bdrc.io/resource/W4CZ5369_0589
59,59,http://purl.bdrc.io/resource/W0RKA0059,http://purl.bdrc.io/resource/W0RKT0059,http://purl.bdrc.io/resource/W4CZ5369_0059
590,584,http://purl.bdrc.io/resource/W0RKA0584,http://purl.bdrc.io/resource/W0RKT0584,http://purl.bdrc.io/resource/W4CZ5369_0590
591,585,http://purl.bdrc.io/resource/W25502,http://purl.bdrc.io/resource/W0RKT0585,http://purl.bdrc.io/resource/W4CZ5369_0591
592,586,http://purl.bdrc.io/resource/W0RKA0586,http://purl.bdrc.io/resource/W0RKT0586,http://purl.bdrc.io/resource/W4CZ5369_0592
593,587,http://purl.bdrc.io/resource/W0RKA0587,http://purl.bdrc.io/resource/W0RKT0587,http://purl.bdrc.io/resource/W4CZ5369_0593
594,588,http://purl.bdrc.io/resource/W0RKA0588,http://purl.bdrc.io/resource/W0RKT0588,http://purl.bdrc.io/resource/W4CZ5369_0594
595,589,http://purl.bdrc.io/resource/W0RKA0589,http://purl.bdrc.io/resource/W0RKT0589,http://purl.bdrc.io/resource/W4CZ5369_0595
596,590,http://purl.bdrc.io/resource/W0RKA0590,http://purl.bdrc.io/resource/W0RKT0590,http://purl.bdrc.io/resource/W4CZ5369_0596
597,591,http://purl.bdrc.io/resource/W0RKA0591,http://purl.bdrc.io/resource/W0RKT0591,http://purl.bdrc.io/resource/W4CZ5369_0597
598,592,http://purl.bdrc.io/resource/W0RKA0592,http://purl.bdrc.io/resource/W0RKT0592,http://purl.bdrc.io/resource/W4CZ5369_0598
599,593,http://purl.bdrc.io/resource/W25510,http://purl.bdrc.io/resource/W0RKT0593,http://purl.bdrc.io/resource/W4CZ5369_0599
6,6,http://purl.bdrc.io/resource/W4CZ16827,http://purl.bdrc.io/resource/W0RKT0006,http://purl.bdrc.io/resource/W4CZ5369_0006
60,60,http://purl.bdrc.io/resource/W0RKA0060,http://purl.bdrc.io/resource/W0RKT0060,http://purl.bdrc.io/resource/W4CZ5369_0060
600,594,http://purl.bdrc.io/resource/W0RKA0594,http://purl.bdrc.io/resource/W0RKT0594,http://purl.bdrc.io/resource/W4CZ5369_0600
601,595,http://purl.bdrc.io/resource/W0RKA0595,http://purl.bdrc.io/resource/W0RKT0595,http://purl.bdrc.io/resource/W4CZ5369_0601
602,596,http://purl.bdrc.io/resource/W0RKA0596,http://purl.bdrc.io/resource/W0RKT0596,http://purl.bdrc.io/resource/W4CZ5369_0602
603,597,http://purl.bdrc.io/resource/W0RKA0597,http://purl.bdrc.io/resource/W0RKT0597,http://purl.bdrc.io/resource/W4CZ5369_0603
604,598,http://purl.bdrc.io/resource/W25515,http://purl.bdrc.io/resource/W0RKT0598,http://purl.bdrc.io/resource/W4CZ5369_0604
605,599,http://purl.bdrc.io/resource/W0RKA0599,http://purl.bdrc.io/resource/W0RKT0599,http://purl.bdrc.io/resource/W4CZ5369_0605
606,600,http://purl.bdrc.io/resource/W0RKA0600,http://purl.bdrc.io/resource/W0RKT0600,http://purl.bdrc.io/resource/W4CZ5369_0606
607,601,http://purl.bdrc.io/resource/W0RKA0601,http://purl.bdrc.io/resource/W0RKT0601,http://purl.bdrc.io/resource/W4CZ5369_0607
608,602,http://purl.bdrc.io/resource/W0RKA0602,http://purl.bdrc.io/resource/W0RKT0602,http://purl.bdrc.io/resource/W4CZ5369_0608
609,603,http://purl.bdrc.io/resource/W0RKA0603,http://purl.bdrc.io/resource/W0RKT0603,http://purl.bdrc.io/resource/W4CZ5369_0609
61,61,http://purl.bdrc.io/resource/W0RKA0061,http://purl.bdrc.io/resource/W0RKT0061,http://purl.bdrc.io/resource/W4CZ5369_0061
610,604,http://purl.bdrc.io/resource/W0RKA0604,http://purl.bdrc.io/resource/W0RKT0604,http://purl.bdrc.io/resource/W4CZ5369_0610
611,143,http://purl.bdrc.io/resource/W4CZ16789,http://purl.bdrc.io/resource/W0RKT0143,http://purl.bdrc.io/resource/W4CZ5369_0611
612,606,http://purl.bdrc.io/resource/W0RKA0606,http://purl.bdrc.io/resource/W0RKT0606,http://purl.bdrc.io/resource/W4CZ5369_0612
613,607,http://purl.bdrc.io/resource/W0RKA0607,http://purl.bdrc.io/resource/W0RKT0607,http://purl.bdrc.io/resource/W4CZ5369_0613
614,608,http://purl.bdrc.io/resource/W0RKA0608,http://purl.bdrc.io/resource/W0RKT0608,http://purl.bdrc.io/resource/W4CZ5369_0614
615,609,http://purl.bdrc.io/resource/W0RKA0609,http://purl.bdrc.io/resource/W0RKT0609,http://purl.bdrc.io/resource/W4CZ5369_0615
616,610,http://purl.bdrc.io/resource/W0RKA0610,http://purl.bdrc.io/resource/W0RKT0610,http://purl.bdrc.io/resource/W4CZ5369_0616
617,313,http://purl.bdrc.io/resource/W0RKA0313,http://purl.bdrc.io/resource/W0RKT0313,http://purl.bdrc.io/resource/W4CZ5369_0617
618,612,http://purl.bdrc.io/resource/W0RKA0612,http://purl.bdrc.io/resource/W0RKT0612,http://purl.bdrc.io/resource/W4CZ5369_0618
619,613,http://purl.bdrc.io/resource/W0RKA0613,http://purl.bdrc.io/resource/W0RKT0613,http://purl.bdrc.io/resource/W4CZ5369_0619
62,62,http://purl.bdrc.io/resource/W0RKA0062,http://purl.bdrc.io/resource/W0RKT0062,http://purl.bdrc.io/resource/W4CZ5369_0062
620,614,http://purl.bdrc.io/resource/W0RKA0614,http://purl.bdrc.io/resource/W0RKT0614,http://purl.bdrc.io/resource/W4CZ5369_0620
621,615,http://purl.bdrc.io/resource/W0RKA0615,http://purl.bdrc.io/resource/W0RKT0615,http://purl.bdrc.io/resource/W4CZ5369_0621
622,616,http://purl.bdrc.io/resource/W0RKA0616,http://purl.bdrc.io/resource/W0RKT0616,http://purl.bdrc.io/resource/W4CZ5369_0622
623,617,http://purl.bdrc.io/resource/W0RKA0617,http://purl.bdrc.io/resource/W0RKT0617,http://purl.bdrc.io/resource/W4CZ5369_0623
624,618,http://purl.bdrc.io/resource/W0RKA0618,http://purl.bdrc.io/resource/W0RKT0618,http://purl.bdrc.io/resource/W4CZ5369_0624
625,619,http://purl.bdrc.io/resource/W0RKA0619,http://purl.bdrc.io/resource/W0RKT0619,http://purl.bdrc.io/resource/W4CZ5369_0625
626,620,http://purl.bdrc.io/resource/W0RKA0620,http://purl.bdrc.io/resource/W0RKT0620,http://purl.bdrc.io/resource/W4CZ5369_0626
627,621,http://purl.bdrc.io/resource/W0RKA0621,http://purl.bdrc.io/resource/W0RKT0621,http://purl.bdrc.io/resource/W4CZ5369_0627
628,312,http://purl.bdrc.io/resource/W0RKA0312,http://purl.bdrc.io/resource/W0RKT0312,http://purl.bdrc.io/resource/W4CZ5369_0628
629,623,http://purl.bdrc.io/resource/W0RKA0623,http://purl.bdrc.io/resource/W0RKT0623,http://purl.bdrc.io/resource/W4CZ5369_0629
63,63,http://purl.bdrc.io/resource/W0RKA0063,http://purl.bdrc.io/resource/W0RKT0063,http://purl.bdrc.io/resource/W4CZ5369_0063
630,624,http://purl.bdrc.io/resource/W0RKA0624,http://purl.bdrc.io/resource/W0RKT0624,http://purl.bdrc.io/resource/W4CZ5369_0630
631,625,http://purl.bdrc.io/resource/W0RKA0625,http://purl.bdrc.io/resource/W0RKT0625,http://purl.bdrc.io/resource/W4CZ5369_0631
632,626,http://purl.bdrc.io/resource/W0RKA0626,http://purl.bdrc.io/resource/W0RKT0626,http://purl.bdrc.io/resource/W4CZ5369_0632
633,627,http://purl.bdrc.io/resource/W0RKA0627,http://purl.bdrc.io/resource/W0RKT0627,http://purl.bdrc.io/resource/W4CZ5369_0633
634,628,http://purl.bdrc.io/resource/W0RKA0628,http://purl.bdrc.io/resource/W0RKT0628,http://purl.bdrc.io/resource/W4CZ5369_0634
635,629,http://purl.bdrc.io/resource/W0RKA0629,http://purl.bdrc.io/resource/W0RKT0629,http://purl.bdrc.io/resource/W4CZ5369_0635
636,630,http://purl.bdrc.io/resource/W0RKA0630,http://purl.bdrc.io/resource/W0RKT0630,http://purl.bdrc.io/resource/W4CZ5369_0636
637,631,http://purl.bdrc.io/resource/W0RKA0631,http://purl.bdrc.io/resource/W0RKT0631,http://purl.bdrc.io/resource/W4CZ5369_0637
638,632,http://purl.bdrc.io/resource/W0RKA0632,http://purl.bdrc.io/resource/W0RKT0632,http://purl.bdrc.io/resource/W4CZ5369_0638
639,633,http://purl.bdrc.io/resource/W0RKA0633,http://purl.bdrc.io/resource/W0RKT0633,http://purl.bdrc.io/resource/W4CZ5369_0639
64,64,http://purl.bdrc.io/resource/W0RKA0064,http://purl.bdrc.io/resource/W0RKT0064,http://purl.bdrc.io/resource/W4CZ5369_0064
640,634,http://purl.bdrc.io/resource/W0RKA0634,http://purl.bdrc.io/resource/W0RKT0634,http://purl.bdrc.io/resource/W4CZ5369_0640
641,635,http://purl.bdrc.io/resource/W0RKA0635,http://purl.bdrc.io/resource/W0RKT0635,http://purl.bdrc.io/resource/W4CZ5369_0641
642,636,http://purl.bdrc.io/resource/W0RKA0636,http://purl.bdrc.io/resource/W0RKT0636,http://purl.bdrc.io/resource/W4CZ5369_0642
643,637,http://purl.bdrc.io/resource/W0RKA0637,http://purl.bdrc.io/resource/W0RKT0637,http://purl.bdrc.io/resource/W4CZ5369_0643
644,638,http://purl.bdrc.io/resource/W0RKA0638,http://purl.bdrc.io/resource/W0RKT0638,http://purl.bdrc.io/resource/W4CZ5369_0644
645,639,http://purl.bdrc.io/resource/W0RKA0639,http://purl.bdrc.io/resource/W0RKT0639,http://purl.bdrc.io/resource/W4CZ5369_0645
646,640,http://purl.bdrc.io/resource/W0RKA0640,http://purl.bdrc.io/resource/W0RKT0640,http://purl.bdrc.io/resource/W4CZ5369_0646
647,641,http://purl.bdrc.io/resource/W0RKA0641,http://purl.bdrc.io/resource/W0RKT0641,http://purl.bdrc.io/resource/W4CZ5369_0647
648,642,http://purl.bdrc.io/resource/W0RKA0642,http://purl.bdrc.io/resource/W0RKT0642,http://purl.bdrc.io/resource/W4CZ5369_0648
649,643,http://purl.bdrc.io/resource/W0RKA0643,http://purl.bdrc.io/resource/W0RKT0643,http://purl.bdrc.io/resource/W4CZ5369_0649
65,65,http://purl.bdrc.io/resource/W0RKA0065,http://purl.bdrc.io/resource/W0RKT0065,http://purl.bdrc.io/resource/W4CZ5369_0065
650,644,http://purl.bdrc.io/resource/W0RKA0644,http://purl.bdrc.io/resource/W0RKT0644,http://purl.bdrc.io/resource/W4CZ5369_0650
651,645,http://purl.bdrc.io/resource/W0RKA0645,http://purl.bdrc.io/resource/W0RKT0645,http://purl.bdrc.io/resource/W4CZ5369_0651
652,646,http://purl.bdrc.io/resource/W0RKA0646,http://purl.bdrc.io/resource/W0RKT0646,http://purl.bdrc.io/resource/W4CZ5369_0652
653,647,http://purl.bdrc.io/resource/W0RKA0647,http://purl.bdrc.io/resource/W0RKT0647,http://purl.bdrc.io/resource/W4CZ5369_0653
654,648,http://purl.bdrc.io/resource/W0RKA0648,http://purl.bdrc.io/resource/W0RKT0648,http://purl.bdrc.io/resource/W4CZ5369_0654
655,649,http://purl.bdrc.io/resource/W0RKA0649,http://purl.bdrc.io/resource/W0RKT0649,http://purl.bdrc.io/resource/W4CZ5369_0655
656,650,http://purl.bdrc.io/resource/W0RKA0650,http://purl.bdrc.io/resource/W0RKT0650,http://purl.bdrc.io/resource/W4CZ5369_0656
657,235,http://purl.bdrc.io/resource/W0RKA0235,http://purl.bdrc.io/resource/W0RKT0235,http://purl.bdrc.io/resource/W4CZ5369_0657
658,234,http://purl.bdrc.io/resource/W0RKA0234,http://purl.bdrc.io/resource/W0RKT0234,http://purl.bdrc.io/resource/W4CZ5369_0658
659,653,http://purl.bdrc.io/resource/W0RKA0653,http://purl.bdrc.io/resource/W0RKT0653,http://purl.bdrc.io/resource/W4CZ5369_0659
66,66,http://purl.bdrc.io/resource/W0RKA0066,http://purl.bdrc.io/resource/W0RKT0066,http://purl.bdrc.io/resource/W4CZ5369_0066
660,654,http://purl.bdrc.io/resource/W0RKA0655,http://purl.bdrc.io/resource/W0RKT0654,http://purl.bdrc.io/resource/W4CZ5369_0660
661,655,http://purl.bdrc.io/resource/W0RKA0655,http://purl.bdrc.io/resource/W0RKT0655,http://purl.bdrc.io/resource/W4CZ5369_0661
662,656,http://purl.bdrc.io/resource/W0RKA0656,http://purl.bdrc.io/resource/W0RKT0656,http://purl.bdrc.io/resource/W4CZ5369_0662
663,657,http://purl.bdrc.io/resource/W0RKA0657,http://purl.bdrc.io/resource/W0RKT0657,http://purl.bdrc.io/resource/W4CZ5369_0663
664,658,http://purl.bdrc.io/resource/W0RKA0658,http://purl.bdrc.io/resource/W0RKT0658,http://purl.bdrc.io/resource/W4CZ5369_0664
665,659,http://purl.bdrc.io/resource/W0RKA0659,http://purl.bdrc.io/resource/W0RKT0659,http://purl.bdrc.io/resource/W4CZ5369_0665
666,660,http://purl.bdrc.io/resource/W0RKA0660,http://purl.bdrc.io/resource/W0RKT0660,http://purl.bdrc.io/resource/W4CZ5369_0666
667,661,http://purl.bdrc.io/resource/W25655,http://purl.bdrc.io/resource/W0RKT0661,http://purl.bdrc.io/resource/W4CZ5369_0667
668,662,http://purl.bdrc.io/resource/W0RKA0662,http://purl.bdrc.io/resource/W0RKT0662,http://purl.bdrc.io/resource/W4CZ5369_0668
669,663,http://purl.bdrc.io/resource/W0RKA0663,http://purl.bdrc.io/resource/W0RKT0663,http://purl.bdrc.io/resource/W4CZ5369_0669
67,67,http://purl.bdrc.io/resource/W0RKA0067,http://purl.bdrc.io/resource/W0RKT0067,http://purl.bdrc.io/resource/W4CZ5369_0067
670,664,http://purl.bdrc.io/resource/W0RKA0664,http://purl.bdrc.io/resource/W0RKT0664,http://purl.bdrc.io/resource/W4CZ5369_0670
671,665,http://purl.bdrc.io/resource/W0RKA0665,http://purl.bdrc.io/resource/W0RKT0665,http://purl.bdrc.io/resource/W4CZ5369_0671
672,666,http://purl.bdrc.io/resource/W0RKA0666,http://purl.bdrc.io/resource/W0RKT0666,http://purl.bdrc.io/resource/W4CZ5369_0672
673,667,http://purl.bdrc.io/resource/W0RKA0667,http://purl.bdrc.io/resource/W0RKT0667,http://purl.bdrc.io/resource/W4CZ5369_0673
673a,611,http://purl.bdrc.io/resource/W0RKA0611,http://purl.bdrc.io/resource/W0RKT0611,http://purl.bdrc.io/resource/W4CZ5369_0673A
674,668,http://purl.bdrc.io/resource/W0RKA0668,http://purl.bdrc.io/resource/W0RKT0668,http://purl.bdrc.io/resource/W4CZ5369_0674
675,669,http://purl.bdrc.io/resource/W0RKA0669,http://purl.bdrc.io/resource/W0RKT0669,http://purl.bdrc.io/resource/W4CZ5369_0675
676,670,http://purl.bdrc.io/resource/W0RKA0670,http://purl.bdrc.io/resource/W0RKT0670,http://purl.bdrc.io/resource/W4CZ5369_0676
677,671,http://purl.bdrc.io/resource/W0RKA0671,http://purl.bdrc.io/resource/W0RKT0671,http://purl.bdrc.io/resource/W4CZ5369_0677
678,672,http://purl.bdrc.io/resource/W0RKA0672,http://purl.bdrc.io/resource/W0RKT0672,http://purl.bdrc.io/resource/W4CZ5369_0678
679,673,http://purl.bdrc.io/resource/W0RKA0673,http://purl.bdrc.io/resource/W0RKT0673,http://purl.bdrc.io/resource/W4CZ5369_0679
68,68,http://purl.bdrc.io/resource/W0RKA0068,http://purl.bdrc.io/resource/W0RKT0068,http://purl.bdrc.io/resource/W4CZ5369_0068
680,674,http://purl.bdrc.io/resource/W0RKA0674,http://purl.bdrc.io/resource/W0RKT0674,http://purl.bdrc.io/resource/W4CZ5369_0680
681,675,http://purl.bdrc.io/resource/W0RKA0675,http://purl.bdrc.io/resource/W0RKT0675,http://purl.bdrc.io/resource/W4CZ5369_0681
682,676,http://purl.bdrc.io/resource/W0RKA0676,http://purl.bdrc.io/resource/W0RKT0676,http://purl.bdrc.io/resource/W4CZ5369_0682
683,677,http://purl.bdrc.io/resource/W0RKA0677,http://purl.bdrc.io/resource/W0RKT0677,http://purl.bdrc.io/resource/W4CZ5369_0683
684,678,http://purl.bdrc.io/resource/W0RKA0678,http://purl.bdrc.io/resource/W0RKT0678,http://purl.bdrc.io/resource/W4CZ5369_0684
685,679,http://purl.bdrc.io/resource/W0RKA0679,http://purl.bdrc.io/resource/W0RKT0679,http://purl.bdrc.io/resource/W4CZ5369_0685
686,680,http://purl.bdrc.io/resource/W0RKA0680,http://purl.bdrc.io/resource/W0RKT0680,http://purl.bdrc.io/resource/W4CZ5369_0686
687,681,http://purl.bdrc.io/resource/W0RKA0681,http://purl.bdrc.io/resource/W0RKT0681,http://purl.bdrc.io/resource/W4CZ5369_0687
688,682,http://purl.bdrc.io/resource/W0RKA0682,http://purl.bdrc.io/resource/W0RKT0682,http://purl.bdrc.io/resource/W4CZ5369_0688
689,683,http://purl.bdrc.io/resource/W0RKA0683,http://purl.bdrc.io/resource/W0RKT0683,http://purl.bdrc.io/resource/W4CZ5369_0689
69,69,http://purl.bdrc.io/resource/W0RKA0069,http://purl.bdrc.io/resource/W0RKT0069,http://purl.bdrc.io/resource/W4CZ5369_0069
690,684,http://purl.bdrc.io/resource/W0RKA0684,http://purl.bdrc.io/resource/W0RKT0684,http://purl.bdrc.io/resource/W4CZ5369_0690
691,685,http://purl.bdrc.io/resource/W0RKA0685,http://purl.bdrc.io/resource/W0RKT0685,http://purl.bdrc.io/resource/W4CZ5369_0691
692,686,http://purl.bdrc.io/resource/W0RKA0686,http://purl.bdrc.io/resource/W0RKT0686,http://purl.bdrc.io/resource/W4CZ5369_0692
693,687,http://purl.bdrc.io/resource/W0RKA0687,http://purl.bdrc.io/resource/W0RKT0687,http://purl.bdrc.io/resource/W4CZ5369_0693
694,688,http://purl.bdrc.io/resource/W0RKA0688,http://purl.bdrc.io/resource/W0RKT0688,http://purl.bdrc.io/resource/W4CZ5369_0694
695,689,http://purl.bdrc.io/resource/W0RKA0689,http://purl.bdrc.io/resource/W0RKT0689,http://purl.bdrc.io/resource/W4CZ5369_0695
696,690,http://purl.bdrc.io/resource/W0RKA0690,http://purl.bdrc.io/resource/W0RKT0690,http://purl.bdrc.io/resource/W4CZ5369_0696
697,691,http://purl.bdrc.io/resource/W0RKA0691,http://purl.bdrc.io/resource/W0RKT0691,http://purl.bdrc.io/resource/W4CZ5369_0697
698,692,http://purl.bdrc.io/resource/W0RKA0692,http://purl.bdrc.io/resource/W0RKT0692,http://purl.bdrc.io/resource/W4CZ5369_0698
699,693,http://purl.bdrc.io/resource/W0RKA0693,http://purl.bdrc.io/resource/W0RKT0693,http://purl.bdrc.io/resource/W4CZ5369_0699
7,7,http://purl.bdrc.io/resource/W0RKA0007,http://purl.bdrc.io/resource/W0RKT0007,http://purl.bdrc.io/resource/W4CZ5369_0007
70,70,http://purl.bdrc.io/resource/W0RKA0070,http://purl.bdrc.io/resource/W0RKT0070,http://purl.bdrc.io/resource/W4CZ5369_0070
700,694,http://purl.bdrc.io/resource/W0RKA0694,http://purl.bdrc.io/resource/W0RKT0694,http://purl.bdrc.io/resource/W4CZ5369_0700
701,695,http://purl.bdrc.io/resource/W0RKA0695,http://purl.bdrc.io/resource/W0RKT0695,http://purl.bdrc.io/resource/W4CZ5369_0701
702,696,http://purl.bdrc.io/resource/W0RKA0696,http://purl.bdrc.io/resource/W0RKT0696,http://purl.bdrc.io/resource/W4CZ5369_0702
703,697,http://purl.bdrc.io/resource/W0RKA0697,http://purl.bdrc.io/resource/W0RKT0697,http://purl.bdrc.io/resource/W4CZ5369_0703
704,698,http://purl.bdrc.io/resource/W0RKA0698,http://purl.bdrc.io/resource/W0RKT0698,http://purl.bdrc.io/resource/W4CZ5369_0704
705,699,http://purl.bdrc.io/resource/W0RKA0699,http://purl.bdrc.io/resource/W0RKT0699,http://purl.bdrc.io/resource/W4CZ5369_0705
706,700,http://purl.bdrc.io/resource/W0RKA0700,http://purl.bdrc.io/resource/W0RKT0700,http://purl.bdrc.io/resource/W4CZ5369_0706
707,701,http://purl.bdrc.io/resource/W0RKA0701,http://purl.bdrc.io/resource/W0RKT0701,http://purl.bdrc.io/resource/W4CZ5369_0707
708,702,http://purl.bdrc.io/resource/W0RKA0702,http://purl.bdrc.io/resource/W0RKT0702,http://purl.bdrc.io/resource/W4CZ5369_0708
709,703,http://purl.bdrc.io/resource/W0RKA0703,http://purl.bdrc.io/resource/W0RKT0703,http://purl.bdrc.io/resource/W4CZ5369_0709
71,71,http://purl.bdrc.io/resource/W0RKA0071,http://purl.bdrc.io/resource/W0RKT0071,http://purl.bdrc.io/resource/W4CZ5369_0071
710,704,http://purl.bdrc.io/resource/W0RKA0704,http://purl.bdrc.io/resource/W0RKT0704,http://purl.bdrc.io/resource/W4CZ5369_0710
711,705,http://purl.bdrc.io/resource/W0RKA0705,http://purl.bdrc.io/resource/W0RKT0705,http://purl.bdrc.io/resource/W4CZ5369_0711
712,706,http://purl.bdrc.io/resource/W0RKA0706,http://purl.bdrc.io/resource/W0RKT0706,http://purl.bdrc.io/resource/W4CZ5369_0712
713,707,http://purl.bdrc.io/resource/W0RKA0707,http://purl.bdrc.io/resource/W0RKT0707,http://purl.bdrc.io/resource/W4CZ5369_0713
714,708,http://purl.bdrc.io/resource/W0RKA0708,http://purl.bdrc.io/resource/W0RKT0708,http://purl.bdrc.io/resource/W4CZ5369_0714
715,709,http://purl.bdrc.io/resource/W0RKA0709,http://purl.bdrc.io/resource/W0RKT0709,http://purl.bdrc.io/resource/W4CZ5369_0715
716,710,http://purl.bdrc.io/resource/W0RKA0710,http://purl.bdrc.io/resource/W0RKT0710,http://purl.bdrc.io/resource/W4CZ5369_0716
717,711,http://purl.bdrc.io/resource/W0RKA0711,http://purl.bdrc.io/resource/W0RKT0711,http://purl.bdrc.io/resource/W4CZ5369_0717
718,1390,http://purl.bdrc.io/resource/W0RKA1390,http://purl.bdrc.io/resource/W0RKT1390,http://purl.bdrc.io/resource/W4CZ5369_0718
719,713,http://purl.bdrc.io/resource/W0RKA0713,http://purl.bdrc.io/resource/W0RKT0713,http://purl.bdrc.io/resource/W4CZ5369_0719
72,72,http://purl.bdrc.io/resource/W0RKA0072,http://purl.bdrc.io/resource/W0RKT0072,http://purl.bdrc.io/resource/W4CZ5369_0072
720,714,http://purl.bdrc.io/resource/W0RKA0714,http://purl.bdrc.io/resource/W0RKT0714,http://purl.bdrc.io/resource/W4CZ5369_0720
721,98,http://purl.bdrc.io/resource/W0RKA0098,http://purl.bdrc.io/resource/W0RKT0098,http://purl.bdrc.io/resource/W4CZ5369_0721
722,716,http://purl.bdrc.io/resource/W0RKA0716,http://purl.bdrc.io/resource/W0RKT0716,http://purl.bdrc.io/resource/W4CZ5369_0722
723,717,http://purl.bdrc.io/resource/W0RKA0717,http://purl.bdrc.io/resource/W0RKT0717,http://purl.bdrc.io/resource/W4CZ5369_0723
724,718,http://purl.bdrc.io/resource/W0RKA0718,http://purl.bdrc.io/resource/W0RKT0718,http://purl.bdrc.io/resource/W4CZ5369_0724
725,719,http://purl.bdrc.io/resource/W0RKA0719,http://purl.bdrc.io/resource/W0RKT0719,http://purl.bdrc.io/resource/W4CZ5369_0725
726,720,http://purl.bdrc.io/resource/W0RKA0720,http://purl.bdrc.io/resource/W0RKT0720,http://purl.bdrc.io/resource/W4CZ5369_0726
727,721,http://purl.bdrc.io/resource/W0RKA0721,http://purl.bdrc.io/resource/W0RKT0721,http://purl.bdrc.io/resource/W4CZ5369_0727
728,722,http://purl.bdrc.io/resource/W0RKA0722,http://purl.bdrc.io/resource/W0RKT0722,http://purl.bdrc.io/resource/W4CZ5369_0728
729,723,http://purl.bdrc.io/resource/W0RKA0723,http://purl.bdrc.io/resource/W0RKT0723,http://purl.bdrc.io/resource/W4CZ5369_0729
73,73,http://purl.bdrc.io/resource/W0RKA0073,http://purl.bdrc.io/resource/W0RKT0073,http://purl.bdrc.io/resource/W4CZ5369_0073
730,724,http://purl.bdrc.io/resource/W0RKA0724,http://purl.bdrc.io/resource/W0RKT0724,http://purl.bdrc.io/resource/W4CZ5369_0730
731,725,http://purl.bdrc.io/resource/W0RKA0725,http://purl.bdrc.io/resource/W0RKT0725,http://purl.bdrc.io/resource/W4CZ5369_0731
732,726,http://purl.bdrc.io/resource/W0RKA0726,http://purl.bdrc.io/resource/W0RKT0726,http://purl.bdrc.io/resource/W4CZ5369_0732
733,727,http://purl.bdrc.io/resource/W0RKA0727,http://purl.bdrc.io/resource/W0RKT0727,http://purl.bdrc.io/resource/W4CZ5369_0733
734,728,http://purl.bdrc.io/resource/W0RKA0728,http://purl.bdrc.io/resource/W0RKT0728,http://purl.bdrc.io/resource/W4CZ5369_0734
735,729,http://purl.bdrc.io/resource/W0RKA0729,http://purl.bdrc.io/resource/W0RKT0729,http://purl.bdrc.io/resource/W4CZ5369_0735
736,730,http://purl.bdrc.io/resource/W0RKA0730,http://purl.bdrc.io/resource/W0RKT0730,http://purl.bdrc.io/resource/W4CZ5369_0736
737,731,http://purl.bdrc.io/resource/W0RKA0731,http://purl.bdrc.io/resource/W0RKT0731,http://purl.bdrc.io/resource/W4CZ5369_0737
738,732,http://purl.bdrc.io/resource/W0RKA0732,http://purl.bdrc.io/resource/W0RKT0732,http://purl.bdrc.io/resource/W4CZ5369_0738
739,193,http://purl.bdrc.io/resource/W0RKA0193,http://purl.bdrc.io/resource/W0RKT0193,http://purl.bdrc.io/resource/W4CZ5369_0739
74,74,http://purl.bdrc.io/resource/W0RKA0074,http://purl.bdrc.io/resource/W0RKT0074,http://purl.bdrc.io/resource/W4CZ5369_0074
740,734,http://purl.bdrc.io/resource/W0RKA0734,http://purl.bdrc.io/resource/W0RKT0734,http://purl.bdrc.io/resource/W4CZ5369_0740
741,735,http://purl.bdrc.io/resource/W0RKA0735,http://purl.bdrc.io/resource/W0RKT0735,http://purl.bdrc.io/resource/W4CZ5369_0741
742,736,http://purl.bdrc.io/resource/W0RKA0736,http://purl.bdrc.io/resource/W0RKT0736,http://purl.bdrc.io/resource/W4CZ5369_0742
743,737,http://purl.bdrc.io/resource/W0RKA0737,http://purl.bdrc.io/resource/W0RKT0737,http://purl.bdrc.io/resource/W4CZ5369_0743
744,738,http://purl.bdrc.io/resource/W0RKA0738,http://purl.bdrc.io/resource/W0RKT0738,http://purl.bdrc.io/resource/W4CZ5369_0744
745,721,http://purl.bdrc.io/resource/W0RKA0721,http://purl.bdrc.io/resource/W0RKT0721,http://purl.bdrc.io/resource/W4CZ5369_0745
746,740,http://purl.bdrc.io/resource/W0RKA0740,http://purl.bdrc.io/resource/W0RKT0740,http://purl.bdrc.io/resource/W4CZ5369_0746
747,741,http://purl.bdrc.io/resource/W0RKA0741,http://purl.bdrc.io/resource/W0RKT0741,http://purl.bdrc.io/resource/W4CZ5369_0747
748,742,http://purl.bdrc.io/resource/W0RKA0742,http://purl.bdrc.io/resource/W0RKT0742,http://purl.bdrc.io/resource/W4CZ5369_0748
749,743,http://purl.bdrc.io/resource/W0RKA0743,http://purl.bdrc.io/resource/W0RKT0743,http://purl.bdrc.io/resource/W4CZ5369_0749
